"DENEUILLE-LES-CHANTELLE";"03";"ALLIER";"03140";"03096";""
"DENEUILLE-LES-MINES";"03";"ALLIER";"03170";"03097";""
"DESERTINES";"03";"ALLIER";"03630";"03098";""
"DEUX-CHAISES";"03";"ALLIER";"03240";"03099";""
"DIOU";"03";"ALLIER";"03290";"03100";""
"DOMERAT";"03";"ALLIER";"03410";"03101";""
"DOMPIERRE-SUR-BESBRE";"03";"ALLIER";"03290";"03102";""
"DONJON";"03";"ALLIER";"03130";"03103";"LE"
"DOYET";"03";"ALLIER";"03170";"03104";""
"DROITURIER";"03";"ALLIER";"03120";"03105";""
"DURDAT-LAREQUILLE";"03";"ALLIER";"03310";"03106";""
"EBREUIL";"03";"ALLIER";"03450";"03107";""
"ECHASSIERES";"03";"ALLIER";"03330";"03108";""
"ESCUROLLES";"03";"ALLIER";"03110";"03109";""
"ESPINASSE-VOZELLE";"03";"ALLIER";"03110";"03110";""
"ESTIVAREILLES";"03";"ALLIER";"03190";"03111";""
"ETROUSSAT";"03";"ALLIER";"03140";"03112";""
"FERRIERES-SUR-SICHON";"03";"ALLIER";"03250";"03113";""
"FERTE-HAUTERIVE";"03";"ALLIER";"03340";"03114";"LA"
"FLEURIEL";"03";"ALLIER";"03140";"03115";""
"FOURILLES";"03";"ALLIER";"03140";"03116";""
"FRANCHESSE";"03";"ALLIER";"03160";"03117";""
"GANNAT";"03";"ALLIER";"03800";"03118";""
"GANNAY-SUR-LOIRE";"03";"ALLIER";"03230";"03119";""
"GARNAT-SUR-ENGIEVRE";"03";"ALLIER";"03230";"03120";""
"GENNETINES";"03";"ALLIER";"03400";"03121";""
"GIPCY";"03";"ALLIER";"03210";"03122";""
"GIVARLAIS";"03";"ALLIER";"03190";"03123";""
"GOUISE";"03";"ALLIER";"03340";"03124";""
"GUILLERMIE";"03";"ALLIER";"03250";"03125";"LA"
"HAUTERIVE";"03";"ALLIER";"03270";"03126";""
"HERISSON";"03";"ALLIER";"03190";"03127";""
"HURIEL";"03";"ALLIER";"03380";"03128";""
"HYDS";"03";"ALLIER";"03600";"03129";""
"ISLE-ET-BARDAIS";"03";"ALLIER";"03360";"03130";""
"ISSERPENT";"03";"ALLIER";"03120";"03131";""
"JALIGNY-SUR-BESBRE";"03";"ALLIER";"03220";"03132";""
"JENZAT";"03";"ALLIER";"03800";"03133";""
"LAFELINE";"03";"ALLIER";"03500";"03134";""
"LALIZOLLE";"03";"ALLIER";"03450";"03135";""
"LAMAIDS";"03";"ALLIER";"03380";"03136";""
"LANGY";"03";"ALLIER";"03150";"03137";""
"LAPALISSE";"03";"ALLIER";"03120";"03138";""
"LAPRUGNE";"03";"ALLIER";"03250";"03139";""
"LAVAULT-SAINTE-ANNE";"03";"ALLIER";"03100";"03140";""
"LAVOINE";"03";"ALLIER";"03250";"03141";""
"LENAX";"03";"ALLIER";"03130";"03142";""
"LETELON";"03";"ALLIER";"03360";"03143";""
"LIERNOLLES";"03";"ALLIER";"03130";"03144";""
"LIGNEROLLES";"03";"ALLIER";"03410";"03145";""
"LIMOISE";"03";"ALLIER";"03320";"03146";""
"LODDES";"03";"ALLIER";"03130";"03147";""
"LORIGES";"03";"ALLIER";"03500";"03148";""
"LOUCHY-MONTFAND";"03";"ALLIER";"03500";"03149";""
"LOUROUX-BOURBONNAIS";"03";"ALLIER";"03350";"03150";""
"LOUROUX-DE-BEAUNE";"03";"ALLIER";"03600";"03151";""
"LOUROUX-DE-BOUBLE";"03";"ALLIER";"03330";"03152";""
"LOUROUX-HODEMENT";"03";"ALLIER";"03190";"03153";""
"LUNEAU";"03";"ALLIER";"03130";"03154";""
"LURCY-LEVIS";"03";"ALLIER";"03320";"03155";""
"LUSIGNY";"03";"ALLIER";"03230";"03156";""
"MAGNET";"03";"ALLIER";"03260";"03157";""
"MAILLET";"03";"ALLIER";"03190";"03158";""
"MALICORNE";"03";"ALLIER";"03600";"03159";""
"MARCENAT";"03";"ALLIER";"03260";"03160";""
"MARCILLAT-EN-COMBRAILLE";"03";"ALLIER";"03420";"03161";""
"MARIGNY";"03";"ALLIER";"03210";"03162";""
"MARIOL";"03";"ALLIER";"03270";"03163";""
"MAYET-D'ECOLE";"03";"ALLIER";"03800";"03164";"LE"
"MAYET-DE-MONTAGNE";"03";"ALLIER";"03250";"03165";"LE"
"MAZERIER";"03";"ALLIER";"03800";"03166";""
"MAZIRAT";"03";"ALLIER";"03420";"03167";""
"MEAULNE";"03";"ALLIER";"03360";"03168";""
"MEILLARD";"03";"ALLIER";"03500";"03169";""
"MEILLERS";"03";"ALLIER";"03210";"03170";""
"MERCY";"03";"ALLIER";"03340";"03171";""
"MESPLES";"03";"ALLIER";"03370";"03172";""
"MOLINET";"03";"ALLIER";"03510";"03173";""
"MOLLES";"03";"ALLIER";"03300";"03174";""
"MONESTIER";"03";"ALLIER";"03140";"03175";""
"MONETAY-SUR-ALLIER";"03";"ALLIER";"03500";"03176";""
"MONETAY-SUR-LOIRE";"03";"ALLIER";"03470";"03177";""
"MONTAIGUET-EN-FOREZ";"03";"ALLIER";"03130";"03178";""
"MONTAIGU-LE-BLIN";"03";"ALLIER";"03150";"03179";""
"MONTBEUGNY";"03";"ALLIER";"03340";"03180";""
"MONTCOMBROUX-LES-MINES";"03";"ALLIER";"03130";"03181";""
"MONTEIGNET-SUR-L'ANDELOT";"03";"ALLIER";"03800";"03182";""
"MONTET";"03";"ALLIER";"03240";"03183";"LE"
"MONTILLY";"03";"ALLIER";"03000";"03184";""
"MONTLUCON";"03";"ALLIER";"03100";"03185";""
"MONTMARAULT";"03";"ALLIER";"03390";"03186";""
"MONTOLDRE";"03";"ALLIER";"03150";"03187";""
"MONTORD";"03";"ALLIER";"03500";"03188";""
"MONTVICQ";"03";"ALLIER";"03170";"03189";""
"MOULINS";"03";"ALLIER";"03000";"03190";""
"MURAT";"03";"ALLIER";"03390";"03191";""
"NADES";"03";"ALLIER";"03450";"03192";""
"NASSIGNY";"03";"ALLIER";"03190";"03193";""
"NAVES";"03";"ALLIER";"03330";"03194";""
"NERIS-LES-BAINS";"03";"ALLIER";"03310";"03195";""
"NEUILLY-EN-DONJON";"03";"ALLIER";"03130";"03196";""
"NEUILLY-LE-REAL";"03";"ALLIER";"03340";"03197";""
"NEURE";"03";"ALLIER";"03320";"03198";""
"NEUVY";"03";"ALLIER";"03000";"03200";""
"NIZEROLLES";"03";"ALLIER";"03250";"03201";""
"NOYANT-D'ALLIER";"03";"ALLIER";"03210";"03202";""
"PARAY-LE-FRESIL";"03";"ALLIER";"03230";"03203";""
"PARAY-SOUS-BRIAILLES";"03";"ALLIER";"03500";"03204";""
"PERIGNY";"03";"ALLIER";"03120";"03205";""
"PETITE-MARCHE";"03";"ALLIER";"03420";"03206";"LA"
"PIERREFITTE-SUR-LOIRE";"03";"ALLIER";"03470";"03207";""
"PIN";"03";"ALLIER";"03130";"03208";"LE"
"POEZAT";"03";"ALLIER";"03800";"03209";""
"POUZY-MESANGY";"03";"ALLIER";"03320";"03210";""
"PREMILHAT";"03";"ALLIER";"03410";"03211";""
"QUINSSAINES";"03";"ALLIER";"03380";"03212";""
"REUGNY";"03";"ALLIER";"03190";"03213";""
"ROCLES";"03";"ALLIER";"03240";"03214";""
"RONGERES";"03";"ALLIER";"03150";"03215";""
"RONNET";"03";"ALLIER";"03420";"03216";""
"SAINT-ANGEL";"03";"ALLIER";"03170";"03217";""
"SAINT-AUBIN-LE-MONIAL";"03";"ALLIER";"03160";"03218";""
"SAINT-BONNET-DE-FOUR";"03";"ALLIER";"03390";"03219";""
"SAINT-BONNET-DE-ROCHEFORT";"03";"ALLIER";"03800";"03220";""
"SAINT-BONNET-TRONCAIS";"03";"ALLIER";"03360";"03221";""
"SAINT-CAPRAIS";"03";"ALLIER";"03190";"03222";""
"SAINT-CHRISTOPHE";"03";"ALLIER";"03120";"03223";""
"SAINT-CLEMENT";"03";"ALLIER";"03250";"03224";""
"SAINT-DESIRE";"03";"ALLIER";"03370";"03225";""
"SAINT-DIDIER-EN-DONJON";"03";"ALLIER";"03130";"03226";""
"SAINT-DIDIER-LA-FORET";"03";"ALLIER";"03110";"03227";""
"SAINT-ELOY-D'ALLIER";"03";"ALLIER";"03370";"03228";""
"SAINT-ENNEMOND";"03";"ALLIER";"03400";"03229";""
"SAINT-ETIENNE-DE-VICQ";"03";"ALLIER";"03300";"03230";""
"SAINT-FARGEOL";"03";"ALLIER";"03420";"03231";""
"SAINT-FELIX";"03";"ALLIER";"03260";"03232";""
"SAINT-GENEST";"03";"ALLIER";"03310";"03233";""
"SAINT-GERAND-DE-VAUX";"03";"ALLIER";"03340";"03234";""
"SAINT-GERAND-LE-PUY";"03";"ALLIER";"03150";"03235";""
"SAINT-GERMAIN-DES-FOSSES";"03";"ALLIER";"03260";"03236";""
"SAINT-GERMAIN-DE-SALLES";"03";"ALLIER";"03140";"03237";""
"SAINT-HILAIRE";"03";"ALLIER";"03440";"03238";""
"SAINT-LEGER-SUR-VOUZANCE";"03";"ALLIER";"03130";"03239";""
"SAINT-LEON";"03";"ALLIER";"03220";"03240";""
"SAINT-LEOPARDIN-D'AUGY";"03";"ALLIER";"03160";"03241";""
"SAINT-LOUP";"03";"ALLIER";"03150";"03242";""
"SAINT-MARCEL-EN-MURAT";"03";"ALLIER";"03390";"03243";""
"SAINT-MARCEL-EN-MARCILLAT";"03";"ALLIER";"03420";"03244";""
"SAINT-MARTIN-DES-LAIS";"03";"ALLIER";"03230";"03245";""
"SAINT-MARTINIEN";"03";"ALLIER";"03380";"03246";""
"SAINT-MENOUX";"03";"ALLIER";"03210";"03247";""
"SAINT-NICOLAS-DES-BIEFS";"03";"ALLIER";"03250";"03248";""
"SAINT-PALAIS";"03";"ALLIER";"03370";"03249";""
"SAINT-PLAISIR";"03";"ALLIER";"03160";"03251";""
"SAINT-PONT";"03";"ALLIER";"03110";"03252";""
"SAINT-POURCAIN-SUR-BESBRE";"03";"ALLIER";"03290";"03253";""
"SAINT-POURCAIN-SUR-SIOULE";"03";"ALLIER";"03500";"03254";""
"SAINT-PRIEST-D'ANDELOT";"03";"ALLIER";"03800";"03255";""
"SAINT-PRIEST-EN-MURAT";"03";"ALLIER";"03390";"03256";""
"SAINT-PRIX";"03";"ALLIER";"03120";"03257";""
"SAINT-REMY-EN-ROLLAT";"03";"ALLIER";"03110";"03258";""
"SAINT-SAUVIER";"03";"ALLIER";"03370";"03259";""
"SAINT-SORNIN";"03";"ALLIER";"03240";"03260";""
"SAINTE-THERENCE";"03";"ALLIER";"03420";"03261";""
"SAINT-VICTOR";"03";"ALLIER";"03410";"03262";""
"SAINT-VOIR";"03";"ALLIER";"03220";"03263";""
"SAINT-YORRE";"03";"ALLIER";"03270";"03264";""
"SALIGNY-SUR-ROUDON";"03";"ALLIER";"03470";"03265";""
"SANSSAT";"03";"ALLIER";"03150";"03266";""
"SAULCET";"03";"ALLIER";"03500";"03267";""
"SAULZET";"03";"ALLIER";"03800";"03268";""
"SAUVAGNY";"03";"ALLIER";"03430";"03269";""
"SAZERET";"03";"ALLIER";"03390";"03270";""
"SERBANNES";"03";"ALLIER";"03700";"03271";""
"SERVILLY";"03";"ALLIER";"03120";"03272";""
"SEUILLET";"03";"ALLIER";"03260";"03273";""
"SORBIER";"03";"ALLIER";"03220";"03274";""
"SOUVIGNY";"03";"ALLIER";"03210";"03275";""
"SUSSAT";"03";"ALLIER";"03450";"03276";""
"TARGET";"03";"ALLIER";"03140";"03277";""
"TAXAT-SENAT";"03";"ALLIER";"03140";"03278";""
"TEILLET-ARGENTY";"03";"ALLIER";"03410";"03279";""
"TERJAT";"03";"ALLIER";"03420";"03280";""
"THEIL";"03";"ALLIER";"03240";"03281";"LE"
"THENEUILLE";"03";"ALLIER";"03350";"03282";""
"THIEL-SUR-ACOLIN";"03";"ALLIER";"03230";"03283";""
"THIONNE";"03";"ALLIER";"03220";"03284";""
"TORTEZAIS";"03";"ALLIER";"03430";"03285";""
"TOULON-SUR-ALLIER";"03";"ALLIER";"03400";"03286";""
"TREBAN";"03";"ALLIER";"03240";"03287";""
"TREIGNAT";"03";"ALLIER";"03380";"03288";""
"TRETEAU";"03";"ALLIER";"03220";"03289";""
"TREVOL";"03";"ALLIER";"03460";"03290";""
"TREZELLES";"03";"ALLIER";"03220";"03291";""
"TRONGET";"03";"ALLIER";"03240";"03292";""
"URCAY";"03";"ALLIER";"03360";"03293";""
"USSEL-D'ALLIER";"03";"ALLIER";"03140";"03294";""
"VALIGNAT";"03";"ALLIER";"03330";"03295";""
"VALIGNY";"03";"ALLIER";"03360";"03296";""
"VALLON-EN-SULLY";"03";"ALLIER";"03190";"03297";""
"VARENNES-SUR-ALLIER";"03";"ALLIER";"03150";"03298";""
"VARENNES-SUR-TECHE";"03";"ALLIER";"03220";"03299";""
"VAUMAS";"03";"ALLIER";"03220";"03300";""
"VAUX";"03";"ALLIER";"03190";"03301";""
"VEAUCE";"03";"ALLIER";"03450";"03302";""
"VENAS";"03";"ALLIER";"03190";"03303";""
"VENDAT";"03";"ALLIER";"03110";"03304";""
"VERNEIX";"03";"ALLIER";"03190";"03305";""
"VERNET";"03";"ALLIER";"03200";"03306";"LE"
"VERNEUIL-EN-BOURBONNAIS";"03";"ALLIER";"03500";"03307";""
"VERNUSSE";"03";"ALLIER";"03390";"03308";""
"VEURDRE";"03";"ALLIER";"03320";"03309";"LE"
"VICHY";"03";"ALLIER";"03200";"03310";""
"VICQ";"03";"ALLIER";"03450";"03311";""
"VIEURE";"03";"ALLIER";"03430";"03312";""
"VILHAIN";"03";"ALLIER";"03350";"03313";"LE"
"VILLEBRET";"03";"ALLIER";"03310";"03314";""
"VILLEFRANCHE-D'ALLIER";"03";"ALLIER";"03430";"03315";""
"VILLENEUVE-SUR-ALLIER";"03";"ALLIER";"03460";"03316";""
"VIPLAIX";"03";"ALLIER";"03370";"03317";""
"VITRAY";"03";"ALLIER";"03360";"03318";""
"VOUSSAC";"03";"ALLIER";"03140";"03319";""
"YGRANDE";"03";"ALLIER";"03160";"03320";""
"YZEURE";"03";"ALLIER";"03400";"03321";""
"AIGLUN";"04";"ALPES-DE-HAUTE-PROVENCE";"04510";"04001";""
"ALLEMAGNE-EN-PROVENCE";"04";"ALPES-DE-HAUTE-PROVENCE";"04500";"04004";""
"ALLONS";"04";"ALPES-DE-HAUTE-PROVENCE";"04170";"04005";""
"ALLOS";"04";"ALPES-DE-HAUTE-PROVENCE";"04260";"04006";""
"ANGLES";"04";"ALPES-DE-HAUTE-PROVENCE";"04170";"04007";""
"ANNOT";"04";"ALPES-DE-HAUTE-PROVENCE";"04240";"04008";""
"ARCHAIL";"04";"ALPES-DE-HAUTE-PROVENCE";"04420";"04009";""
"AUBENAS-LES-ALPES";"04";"ALPES-DE-HAUTE-PROVENCE";"04110";"04012";""
"AUBIGNOSC";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04013";""
"AUTHON";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04016";""
"AUZET";"04";"ALPES-DE-HAUTE-PROVENCE";"04140";"04017";""
"BANON";"04";"ALPES-DE-HAUTE-PROVENCE";"04150";"04018";""
"BARCELONNETTE";"04";"ALPES-DE-HAUTE-PROVENCE";"04400";"04019";""
"BARLES";"04";"ALPES-DE-HAUTE-PROVENCE";"04140";"04020";""
"BARRAS";"04";"ALPES-DE-HAUTE-PROVENCE";"04380";"04021";""
"BARREME";"04";"ALPES-DE-HAUTE-PROVENCE";"04330";"04022";""
"BAYONS";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04023";""
"BEAUJEU";"04";"ALPES-DE-HAUTE-PROVENCE";"04420";"04024";""
"BEAUVEZER";"04";"ALPES-DE-HAUTE-PROVENCE";"04370";"04025";""
"BELLAFFAIRE";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04026";""
"BEVONS";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04027";""
"BEYNES";"04";"ALPES-DE-HAUTE-PROVENCE";"04270";"04028";""
"BLIEUX";"04";"ALPES-DE-HAUTE-PROVENCE";"04330";"04030";""
"BRAS-D'ASSE";"04";"ALPES-DE-HAUTE-PROVENCE";"04270";"04031";""
"BRAUX";"04";"ALPES-DE-HAUTE-PROVENCE";"04240";"04032";""
"BREOLE";"04";"ALPES-DE-HAUTE-PROVENCE";"04340";"04033";"LA"
"BRILLANNE";"04";"ALPES-DE-HAUTE-PROVENCE";"04700";"04034";"LA"
"BRUNET";"04";"ALPES-DE-HAUTE-PROVENCE";"04210";"04035";""
"BRUSQUET";"04";"ALPES-DE-HAUTE-PROVENCE";"04420";"04036";"LE"
"CAIRE";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04037";"LE"
"CASTELLANE";"04";"ALPES-DE-HAUTE-PROVENCE";"04120";"04039";""
"CASTELLARD-MELAN";"04";"ALPES-DE-HAUTE-PROVENCE";"04380";"04040";"LE"
"CASTELLET";"04";"ALPES-DE-HAUTE-PROVENCE";"04700";"04041";"LE"
"CASTELLET-LES-SAUSSES";"04";"ALPES-DE-HAUTE-PROVENCE";"04320";"04042";""
"VAL-DE-CHALVAGNE";"04";"ALPES-DE-HAUTE-PROVENCE";"04320";"04043";""
"CERESTE";"04";"ALPES-DE-HAUTE-PROVENCE";"04280";"04045";""
"CHAFFAUT-SAINT-JURSON";"04";"ALPES-DE-HAUTE-PROVENCE";"04510";"04046";"LE"
"CHAMPTERCIER";"04";"ALPES-DE-HAUTE-PROVENCE";"04660";"04047";""
"CHATEAU-ARNOUX-SAINT-AUBAN";"04";"ALPES-DE-HAUTE-PROVENCE";"04160";"04049";""
"CHATEAUFORT";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04050";""
"CHATEAUNEUF-MIRAVAIL";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04051";""
"CHATEAUNEUF-VAL-SAINT-DONAT";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04053";""
"CHATEAUREDON";"04";"ALPES-DE-HAUTE-PROVENCE";"04270";"04054";""
"CHAUDON-NORANTE";"04";"ALPES-DE-HAUTE-PROVENCE";"04330";"04055";""
"CLAMENSANE";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04057";""
"CLUMANC";"04";"ALPES-DE-HAUTE-PROVENCE";"04330";"04059";""
"CONDAMINE-CHATELARD";"04";"ALPES-DE-HAUTE-PROVENCE";"04530";"04062";"LA"
"CORBIERES";"04";"ALPES-DE-HAUTE-PROVENCE";"04220";"04063";""
"CRUIS";"04";"ALPES-DE-HAUTE-PROVENCE";"04230";"04065";""
"CUREL";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04067";""
"DAUPHIN";"04";"ALPES-DE-HAUTE-PROVENCE";"04300";"04068";""
"DEMANDOLX";"04";"ALPES-DE-HAUTE-PROVENCE";"04120";"04069";""
"DIGNE-LES-BAINS";"04";"ALPES-DE-HAUTE-PROVENCE";"04000";"04070";""
"DRAIX";"04";"ALPES-DE-HAUTE-PROVENCE";"04420";"04072";""
"ENCHASTRAYES";"04";"ALPES-DE-HAUTE-PROVENCE";"04400";"04073";""
"ENTRAGES";"04";"ALPES-DE-HAUTE-PROVENCE";"04000";"04074";""
"ENTREPIERRES";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04075";""
"ENTREVAUX";"04";"ALPES-DE-HAUTE-PROVENCE";"04320";"04076";""
"ENTREVENNES";"04";"ALPES-DE-HAUTE-PROVENCE";"04700";"04077";""
"ESCALE";"04";"ALPES-DE-HAUTE-PROVENCE";"04160";"04079";"L'"
"ESPARRON-DE-VERDON";"04";"ALPES-DE-HAUTE-PROVENCE";"04800";"04081";""
"ESTOUBLON";"04";"ALPES-DE-HAUTE-PROVENCE";"04270";"04084";""
"FAUCON-DU-CAIRE";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04085";""
"FAUCON-DE-BARCELONNETTE";"04";"ALPES-DE-HAUTE-PROVENCE";"04400";"04086";""
"FONTIENNE";"04";"ALPES-DE-HAUTE-PROVENCE";"04230";"04087";""
"FORCALQUIER";"04";"ALPES-DE-HAUTE-PROVENCE";"04300";"04088";""
"FUGERET";"04";"ALPES-DE-HAUTE-PROVENCE";"04240";"04090";"LE"
"GANAGOBIE";"04";"ALPES-DE-HAUTE-PROVENCE";"04310";"04091";""
"GARDE";"04";"ALPES-DE-HAUTE-PROVENCE";"04120";"04092";"LA"
"GIGORS";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04093";""
"GREOUX-LES-BAINS";"04";"ALPES-DE-HAUTE-PROVENCE";"04800";"04094";""
"HOSPITALET";"04";"ALPES-DE-HAUTE-PROVENCE";"04150";"04095";"L'"
"JAUSIERS";"04";"ALPES-DE-HAUTE-PROVENCE";"04850";"04096";""
"JAVIE";"04";"ALPES-DE-HAUTE-PROVENCE";"04420";"04097";"LA"
"LAMBRUISSE";"04";"ALPES-DE-HAUTE-PROVENCE";"04170";"04099";""
"LARCHE";"04";"ALPES-DE-HAUTE-PROVENCE";"04530";"04100";""
"LARDIERS";"04";"ALPES-DE-HAUTE-PROVENCE";"04230";"04101";""
"LAUZET-UBAYE";"04";"ALPES-DE-HAUTE-PROVENCE";"04340";"04102";"LE"
"LIMANS";"04";"ALPES-DE-HAUTE-PROVENCE";"04300";"04104";""
"LURS";"04";"ALPES-DE-HAUTE-PROVENCE";"04700";"04106";""
"MAJASTRES";"04";"ALPES-DE-HAUTE-PROVENCE";"04270";"04107";""
"MALIJAI";"04";"ALPES-DE-HAUTE-PROVENCE";"04350";"04108";""
"MALLEFOUGASSE-AUGES";"04";"ALPES-DE-HAUTE-PROVENCE";"04230";"04109";""
"MALLEMOISSON";"04";"ALPES-DE-HAUTE-PROVENCE";"04510";"04110";""
"MANE";"04";"ALPES-DE-HAUTE-PROVENCE";"04300";"04111";""
"MANOSQUE";"04";"ALPES-DE-HAUTE-PROVENCE";"04100";"04112";""
"MARCOUX";"04";"ALPES-DE-HAUTE-PROVENCE";"04420";"04113";""
"MEAILLES";"04";"ALPES-DE-HAUTE-PROVENCE";"04240";"04115";""
"MEES";"04";"ALPES-DE-HAUTE-PROVENCE";"04190";"04116";"LES"
"MELVE";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04118";""
"MEYRONNES";"04";"ALPES-DE-HAUTE-PROVENCE";"04530";"04120";""
"MEZEL";"04";"ALPES-DE-HAUTE-PROVENCE";"04270";"04121";""
"MIRABEAU";"04";"ALPES-DE-HAUTE-PROVENCE";"04510";"04122";""
"MISON";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04123";""
"MONTAGNAC-MONTPEZAT";"04";"ALPES-DE-HAUTE-PROVENCE";"04500";"04124";""
"MONTCLAR";"04";"ALPES-DE-HAUTE-PROVENCE";"04140";"04126";""
"MONTFORT";"04";"ALPES-DE-HAUTE-PROVENCE";"04600";"04127";""
"MONTFURON";"04";"ALPES-DE-HAUTE-PROVENCE";"04110";"04128";""
"MONTJUSTIN";"04";"ALPES-DE-HAUTE-PROVENCE";"04110";"04129";""
"MONTLAUX";"04";"ALPES-DE-HAUTE-PROVENCE";"04230";"04130";""
"MONTSALIER";"04";"ALPES-DE-HAUTE-PROVENCE";"04150";"04132";""
"MORIEZ";"04";"ALPES-DE-HAUTE-PROVENCE";"04170";"04133";""
"MOTTE-DU-CAIRE";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04134";"LA"
"MOUSTIERS-SAINTE-MARIE";"04";"ALPES-DE-HAUTE-PROVENCE";"04360";"04135";""
"MURE-ARGENS";"04";"ALPES-DE-HAUTE-PROVENCE";"04170";"04136";"LA"
"NIBLES";"04";"ALPES-DE-HAUTE-PROVENCE";"04250";"04137";""
"NIOZELLES";"04";"ALPES-DE-HAUTE-PROVENCE";"04300";"04138";""
"NOYERS-SUR-JABRON";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04139";""
"OMERGUES";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04140";"LES"
"ONGLES";"04";"ALPES-DE-HAUTE-PROVENCE";"04230";"04141";""
"OPPEDETTE";"04";"ALPES-DE-HAUTE-PROVENCE";"04110";"04142";""
"ORAISON";"04";"ALPES-DE-HAUTE-PROVENCE";"04700";"04143";""
"PALUD-SUR-VERDON";"04";"ALPES-DE-HAUTE-PROVENCE";"04120";"04144";"LA"
"PEIPIN";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04145";""
"PEYROULES";"04";"ALPES-DE-HAUTE-PROVENCE";"04120";"04148";""
"PEYRUIS";"04";"ALPES-DE-HAUTE-PROVENCE";"04310";"04149";""
"PIERRERUE";"04";"ALPES-DE-HAUTE-PROVENCE";"04300";"04151";""
"PIERREVERT";"04";"ALPES-DE-HAUTE-PROVENCE";"04860";"04152";""
"PRADS-HAUTE-BLEONE";"04";"ALPES-DE-HAUTE-PROVENCE";"04420";"04155";""
"PUIMICHEL";"04";"ALPES-DE-HAUTE-PROVENCE";"04700";"04156";""
"PUIMOISSON";"04";"ALPES-DE-HAUTE-PROVENCE";"04410";"04157";""
"QUINSON";"04";"ALPES-DE-HAUTE-PROVENCE";"04500";"04158";""
"REDORTIERS";"04";"ALPES-DE-HAUTE-PROVENCE";"04150";"04159";""
"REILLANNE";"04";"ALPES-DE-HAUTE-PROVENCE";"04110";"04160";""
"MEOLANS-REVEL";"04";"ALPES-DE-HAUTE-PROVENCE";"04340";"04161";""
"REVEST-DES-BROUSSES";"04";"ALPES-DE-HAUTE-PROVENCE";"04150";"04162";""
"REVEST-DU-BION";"04";"ALPES-DE-HAUTE-PROVENCE";"04150";"04163";""
"REVEST-SAINT-MARTIN";"04";"ALPES-DE-HAUTE-PROVENCE";"04230";"04164";""
"RIEZ";"04";"ALPES-DE-HAUTE-PROVENCE";"04500";"04166";""
"ROBINE-SUR-GALABRE";"04";"ALPES-DE-HAUTE-PROVENCE";"04000";"04167";"LA"
"ROCHEGIRON";"04";"ALPES-DE-HAUTE-PROVENCE";"04150";"04169";"LA"
"ROUGON";"04";"ALPES-DE-HAUTE-PROVENCE";"04120";"04171";""
"ROUMOULES";"04";"ALPES-DE-HAUTE-PROVENCE";"04500";"04172";""
"SAINT-ANDRE-LES-ALPES";"04";"ALPES-DE-HAUTE-PROVENCE";"04170";"04173";""
"SAINT-BENOIT";"04";"ALPES-DE-HAUTE-PROVENCE";"04240";"04174";""
"SAINTE-CROIX-A-LAUZE";"04";"ALPES-DE-HAUTE-PROVENCE";"04110";"04175";""
"SAINTE-CROIX-DU-VERDON";"04";"ALPES-DE-HAUTE-PROVENCE";"04500";"04176";""
"HAUTES-DUYES";"04";"ALPES-DE-HAUTE-PROVENCE";"04380";"04177";""
"SAINT-ETIENNE-LES-ORGUES";"04";"ALPES-DE-HAUTE-PROVENCE";"04230";"04178";""
"SAINT-GENIEZ";"04";"ALPES-DE-HAUTE-PROVENCE";"04200";"04179";""
"SAINT-JACQUES";"04";"ALPES-DE-HAUTE-PROVENCE";"04330";"04180";""
"SAINT-JEANNET";"04";"ALPES-DE-HAUTE-PROVENCE";"04270";"04181";""
"SAINT-JULIEN-D'ASSE";"04";"ALPES-DE-HAUTE-PROVENCE";"04270";"04182";""
"SAINT-JULIEN-DU-VERDON";"04";"ALPES-DE-HAUTE-PROVENCE";"04170";"04183";""
"SAINT-JURS";"04";"ALPES-DE-HAUTE-PROVENCE";"04410";"04184";""
"SAINT-LAURENT-DU-VERDON";"04";"ALPES-DE-HAUTE-PROVENCE";"04500";"04186";""
"SAINT-LIONS";"04";"ALPES-DE-HAUTE-PROVENCE";"04330";"04187";""
"SAINT-MAIME";"04";"ALPES-DE-HAUTE-PROVENCE";"04300";"04188";""
